id,lat,lon,user,uid,version,changeset,timestamp 
3896787679,43.0297497,-87.9778137,shuui,1952296,1,36012323,2015-12-17T16:05:23Z
3896787699,43.0298084,-87.9730902,shuui,1952296,1,36012323,2015-12-17T16:05:24Z
3896787719,43.0298961,-87.9730298,shuui,1952296,1,36012323,2015-12-17T16:05:24Z
3896787739,43.0299547,-87.9788239,shuui,1952296,1,36012323,2015-12-17T16:05:25Z
3896787759,43.0300555,-87.98012,shuui,1952296,1,36012323,2015-12-17T16:05:25Z
3896787779,43.0301468,-87.980017,shuui,1952296,1,36012323,2015-12-17T16:05:26Z
3896787799,43.0302785,-87.9787045,shuui,1952296,1,36012323,2015-12-17T16:05:26Z
3896787819,43.0303869,-87.9721252,shuui,1952296,1,36012323,2015-12-17T16:05:27Z
3896787839,43.0304669,-87.9787297,shuui,1952296,1,36012323,2015-12-17T16:05:28Z
3896787859,43.0306028,-87.9788066,shuui,1952296,1,36012323,2015-12-17T16:05:28Z
3896787879,43.0306784,-87.9731419,shuui,1952296,1,36012323,2015-12-17T16:05:29Z
3896787899,43.0307969,-87.9771587,shuui,1952296,1,36012323,2015-12-17T16:05:29Z
3896787919,43.0308865,-87.9737643,shuui,1952296,1,36012323,2015-12-17T16:05:30Z
3896787939,43.0309646,-87.9759126,shuui,1952296,1,36012323,2015-12-17T16:05:30Z
3896787959,43.0311593,-87.9707322,shuui,1952296,1,36012323,2015-12-17T16:05:31Z
3896787979,43.0313209,-87.9712883,shuui,1952296,1,36012323,2015-12-17T16:05:31Z
3896787999,43.0314767,-87.9747793,shuui,1952296,1,36012323,2015-12-17T16:05:32Z
3896788019,43.0316366,-87.9705326,shuui,1952296,1,36012323,2015-12-17T16:05:32Z
3896788039,43.0317732,-87.9751056,shuui,1952296,1,36012323,2015-12-17T16:05:33Z
3896788059,43.03189,-87.9748754,shuui,1952296,1,36012323,2015-12-17T16:05:33Z
3896788079,43.0319883,-87.9739621,shuui,1952296,1,36012323,2015-12-17T16:05:33Z
3896788099,43.032131,-87.9719788,shuui,1952296,1,36012323,2015-12-17T16:05:34Z
3896788119,43.0322692,-87.9694721,shuui,1952296,1,36012323,2015-12-17T16:05:34Z
3896788139,43.0325434,-87.9687967,shuui,1952296,1,36012323,2015-12-17T16:05:35Z
3896788159,43.0327797,-87.9687167,shuui,1952296,1,36012323,2015-12-17T16:05:35Z
3896788179,43.0328984,-87.9702863,shuui,1952296,1,36012323,2015-12-17T16:05:35Z
3896788201,43.0331715,-87.9728488,shuui,1952296,1,36012323,2015-12-17T16:05:36Z
3896788221,43.0333742,-87.972377,shuui,1952296,1,36012323,2015-12-17T16:05:36Z
3896788241,43.0335196,-87.9734124,shuui,1952296,1,36012323,2015-12-17T16:05:36Z
3896788261,43.0336935,-87.9700858,shuui,1952296,1,36012323,2015-12-17T16:05:37Z
3896788281,43.033849,-87.9729312,shuui,1952296,1,36012323,2015-12-17T16:05:37Z
3896788301,43.0339738,-87.9713491,shuui,1952296,1,36012323,2015-12-17T16:05:37Z
3896788321,43.0341285,-87.9712428,shuui,1952296,1,36012323,2015-12-17T16:05:38Z
3896788341,43.0342206,-87.9687609,shuui,1952296,1,36012323,2015-12-17T16:05:38Z
3896788361,43.0343475,-87.9692159,shuui,1952296,1,36012323,2015-12-17T16:05:38Z
3896788381,43.0344831,-87.9708514,shuui,1952296,1,36012323,2015-12-17T16:05:39Z
3896788401,43.0346319,-87.9701013,shuui,1952296,1,36012323,2015-12-17T16:05:39Z
3896788421,43.0348195,-87.969713,shuui,1952296,1,36012323,2015-12-17T16:05:40Z
3896788441,43.0349974,-87.9726714,shuui,1952296,1,36012323,2015-12-17T16:05:40Z
3896788461,43.0351822,-87.9725915,shuui,1952296,1,36012323,2015-12-17T16:05:40Z
3896788481,43.035396,-87.9707675,shuui,1952296,1,36012323,2015-12-17T16:05:41Z
3896788501,43.0355759,-87.9708238,shuui,1952296,1,36012323,2015-12-17T16:05:41Z
3896788521,43.0357351,-87.9707925,shuui,1952296,1,36012323,2015-12-17T16:05:41Z
3896788541,43.0358337,-87.9686633,shuui,1952296,1,36012323,2015-12-17T16:05:42Z
3896788561,43.0358913,-87.969989,shuui,1952296,3,36020537,2015-12-18T01:34:51Z
3896788581,43.0359234,-87.969946,shuui,1952296,1,36012323,2015-12-17T16:05:42Z
3896788602,43.0360735,-87.9707409,shuui,1952296,1,36012323,2015-12-17T16:05:42Z
3896788624,43.0361946,-87.9714576,shuui,1952296,1,36012323,2015-12-17T16:05:43Z
3896890508,43.0280661,-87.9713661,shuui,1952296,1,36013698,2015-12-17T17:15:58Z
3896890528,43.0282074,-87.9713042,shuui,1952296,1,36013698,2015-12-17T17:15:59Z
3896890548,43.0283065,-87.9714874,shuui,1952296,1,36013698,2015-12-17T17:15:59Z
3896890768,43.0283562,-87.9710985,shuui,1952296,1,36013698,2015-12-17T17:15:59Z
3896890788,43.0284196,-87.9715677,shuui,1952296,1,36013698,2015-12-17T17:16:00Z
3896890808,43.0304341,-87.9735451,shuui,1952296,1,36013698,2015-12-17T17:16:00Z
3897147651,43.0265753,-87.9714728,shuui,1952296,1,36016989,2015-12-17T20:31:25Z
3897149471,43.0269491,-87.9712054,shuui,1952296,1,36016989,2015-12-17T20:31:25Z
3897149491,43.0275108,-87.9714666,shuui,1952296,1,36016989,2015-12-17T20:31:26Z
3897149511,43.0319476,-87.9773948,shuui,1952296,1,36016989,2015-12-17T20:31:26Z
3897149531,43.0326916,-87.9742284,shuui,1952296,1,36016989,2015-12-17T20:31:26Z
3897149551,43.0337799,-87.9743528,shuui,1952296,1,36016989,2015-12-17T20:31:26Z
3897149571,43.0359832,-87.9727718,shuui,1952296,1,36016989,2015-12-17T20:31:27Z
3897149591,43.0363403,-87.9708327,shuui,1952296,1,36016989,2015-12-17T20:31:27Z
3897192235,43.0278397,-87.9674774,shuui,1952296,1,36017698,2015-12-17T21:14:15Z
3897192255,43.0291894,-87.9713302,shuui,1952296,1,36017698,2015-12-17T21:14:16Z
3897360084,43.1694756,-88.0191732,shuui,1952296,1,36019328,2015-12-17T22:56:05Z
3897360104,43.1651411,-88.021494,shuui,1952296,1,36019328,2015-12-17T22:56:06Z
3897360124,43.1651715,-88.0196485,shuui,1952296,1,36019328,2015-12-17T22:56:06Z
3897360144,43.1652239,-88.0184866,shuui,1952296,1,36019328,2015-12-17T22:56:07Z
3897360864,43.1653137,-88.0194731,shuui,1952296,1,36019328,2015-12-17T22:56:07Z
3897360884,43.16538,-88.0188038,shuui,1952296,1,36019328,2015-12-17T22:56:07Z
3897360904,43.1655533,-88.0184989,shuui,1952296,1,36019328,2015-12-17T22:56:08Z
3897360924,43.1657632,-88.0186942,shuui,1952296,1,36019328,2015-12-17T22:56:08Z
3897360944,43.1658294,-88.0185161,shuui,1952296,1,36019328,2015-12-17T22:56:08Z
3897361064,43.1659155,-88.0188772,shuui,1952296,1,36019328,2015-12-17T22:56:09Z
3897361084,43.1660543,-88.0213008,shuui,1952296,1,36019328,2015-12-17T22:56:09Z
3897361104,43.1661718,-88.0206198,shuui,1952296,1,36019328,2015-12-17T22:56:09Z
3897361124,43.1662407,-88.0189215,shuui,1952296,1,36019328,2015-12-17T22:56:10Z
3897361144,43.1665547,-88.0204015,shuui,1952296,1,36019328,2015-12-17T22:56:10Z
3897361164,43.1667331,-88.0183629,shuui,1952296,1,36019328,2015-12-17T22:56:10Z
3897361184,43.1668678,-88.0192974,shuui,1952296,1,36019328,2015-12-17T22:56:11Z
3897361204,43.1670939,-88.0204953,shuui,1952296,1,36019328,2015-12-17T22:56:11Z
3897361224,43.1678786,-88.0203398,shuui,1952296,1,36019328,2015-12-17T22:56:11Z
3897361244,43.1681506,-88.0195228,shuui,1952296,1,36019328,2015-12-17T22:56:11Z
3897361265,43.1686956,-88.0197841,shuui,1952296,1,36019328,2015-12-17T22:56:12Z
3897361285,43.1688907,-88.019782,shuui,1952296,1,36019328,2015-12-17T22:56:12Z
3897361305,43.1692126,-88.0187782,shuui,1952296,1,36019328,2015-12-17T22:56:12Z
3897361325,43.1694538,-88.0198451,shuui,1952296,1,36019328,2015-12-17T22:56:13Z
3897361345,43.1695948,-88.0204439,shuui,1952296,1,36019328,2015-12-17T22:56:13Z
3897361365,43.1696831,-88.019376,shuui,1952296,1,36019328,2015-12-17T22:56:13Z
3897361385,43.1697775,-88.0198361,shuui,1952296,1,36019328,2015-12-17T22:56:14Z
3897361405,43.1698561,-88.0199255,shuui,1952296,1,36019328,2015-12-17T22:56:14Z
3897361425,43.1698847,-88.018743,shuui,1952296,1,36019328,2015-12-17T22:56:14Z
3897361445,43.1699523,-88.0195227,shuui,1952296,1,36019328,2015-12-17T22:56:15Z
3897361465,43.1699894,-88.0190213,shuui,1952296,1,36019328,2015-12-17T22:56:15Z
3897361485,43.1700401,-88.0197407,shuui,1952296,1,36019328,2015-12-17T22:56:15Z
3897361505,43.1701156,-88.0205084,shuui,1952296,1,36019328,2015-12-17T22:56:16Z
3897361526,43.1702454,-88.0195141,shuui,1952296,1,36019328,2015-12-17T22:56:16Z
3897361546,43.170293,-88.0211067,shuui,1952296,1,36019328,2015-12-17T22:56:16Z
3897361566,43.1703185,-88.0239001,shuui,1952296,1,36019328,2015-12-17T22:56:17Z
3897361586,43.1703343,-88.0225285,shuui,1952296,1,36019328,2015-12-17T22:56:17Z
3897361606,43.1704071,-88.0188036,shuui,1952296,1,36019328,2015-12-17T22:56:17Z
3897361626,43.1706503,-88.0184113,shuui,1952296,1,36019328,2015-12-17T22:56:18Z
3897361646,43.1708813,-88.018523,shuui,1952296,1,36019328,2015-12-17T22:56:18Z
3897361768,43.1711273,-88.0184258,shuui,1952296,1,36019328,2015-12-17T22:56:18Z
3897361788,43.1747757,-88.0247507,shuui,1952296,1,36019328,2015-12-17T22:56:19Z
3897511965,43.0337973,-87.9717394,shuui,1952296,1,36020567,2015-12-18T01:41:04Z
3897518504,43.0289928,-87.9743209,shuui,1952296,1,36020599,2015-12-18T01:49:44Z
3897539310,43.0269723,-87.9671209,shuui,1952296,1,36020908,2015-12-18T02:59:09Z
3897539330,43.0275928,-87.9630292,shuui,1952296,2,36020946,2015-12-18T03:07:45Z
3897539350,43.0294339,-87.9677687,shuui,1952296,1,36020908,2015-12-18T02:59:10Z
3897539670,43.0302242,-87.9748479,shuui,1952296,1,36020908,2015-12-18T02:59:10Z
3897539690,43.0306135,-87.9708466,shuui,1952296,1,36020908,2015-12-18T02:59:10Z
3897539710,43.0312624,-87.9677417,shuui,1952296,1,36020908,2015-12-18T02:59:11Z
3897581496,43.0297388,-87.9734336,shuui,1952296,1,36021220,2015-12-18T04:05:37Z
3897581516,43.0299939,-87.9736913,shuui,1952296,1,36021220,2015-12-18T04:05:38Z
3897581536,43.0300953,-87.9735619,shuui,1952296,1,36021220,2015-12-18T04:05:38Z
3897581556,43.0301375,-87.9738886,shuui,1952296,1,36021220,2015-12-18T04:05:38Z
3897586376,43.0302179,-87.9737476,shuui,1952296,1,36021220,2015-12-18T04:05:38Z
3897586396,43.0304505,-87.9732946,shuui,1952296,1,36021220,2015-12-18T04:05:39Z
3897611680,43.0270534,-87.9013331,shuui,1952296,1,36021420,2015-12-18T04:39:59Z
3897611700,43.0277712,-87.9024696,shuui,1952296,1,36021420,2015-12-18T04:39:59Z
3897611720,43.0297796,-87.90036,shuui,1952296,1,36021420,2015-12-18T04:40:00Z
3900421986,42.9912268,-88.0518696,shuui,1952296,1,36052577,2015-12-19T19:02:18Z
3900422006,42.9917612,-88.0511929,shuui,1952296,1,36052577,2015-12-19T19:02:19Z
3900422026,42.9921054,-88.0516956,shuui,1952296,1,36052577,2015-12-19T19:02:19Z
3900535012,42.9922255,-88.0508213,shuui,1952296,2,38294951,2016-04-04T16:10:00Z
3900535032,42.991273,-88.0513931,shuui,1952296,1,36054045,2015-12-19T20:47:59Z
3900535052,42.9915212,-88.0514358,shuui,1952296,1,36054045,2015-12-19T20:47:59Z
3900535072,42.9917607,-88.0512004,shuui,1952296,1,36054045,2015-12-19T20:47:59Z
3900535092,42.9919067,-88.0510573,shuui,1952296,1,36054045,2015-12-19T20:48:00Z
3900535112,42.9920347,-88.0512166,shuui,1952296,1,36054045,2015-12-19T20:48:00Z
3900535132,42.9920864,-88.050841,shuui,1952296,1,36054045,2015-12-19T20:48:00Z
3900535152,42.9922301,-88.0508657,shuui,1952296,1,36054045,2015-12-19T20:48:00Z
3900535172,42.9926819,-88.0488844,shuui,1952296,1,36054045,2015-12-19T20:48:01Z
3900535192,42.9932758,-88.0477765,shuui,1952296,1,36054045,2015-12-19T20:48:01Z
3901523172,42.9595279,-88.0180779,ItalianMustache,1743198,1,36067092,2015-12-20T15:34:08Z
3901523192,42.9587621,-88.0176524,ItalianMustache,1743198,1,36067092,2015-12-20T15:34:08Z
3901523212,42.9597539,-88.0281216,ItalianMustache,1743198,1,36067092,2015-12-20T15:34:09Z
3901523232,42.9592523,-88.0273782,ItalianMustache,1743198,1,36067092,2015-12-20T15:34:09Z
3901523252,42.9595035,-88.0260548,ItalianMustache,1743198,1,36067092,2015-12-20T15:34:09Z
3901542555,42.9593937,-88.0093323,ItalianMustache,1743198,1,36067440,2015-12-20T15:49:45Z
3901542675,42.9600748,-88.0062699,ItalianMustache,1743198,1,36067440,2015-12-20T15:49:45Z
3901542695,42.9565837,-88.0092893,ItalianMustache,1743198,1,36067440,2015-12-20T15:49:45Z
3901542715,42.9521215,-88.0081591,ItalianMustache,1743198,1,36067440,2015-12-20T15:49:45Z
3901542735,42.9591248,-88.0063367,ItalianMustache,1743198,1,36067440,2015-12-20T15:49:46Z
3901542755,42.9664428,-88.0078002,ItalianMustache,1743198,1,36067440,2015-12-20T15:49:46Z
3901542775,42.9594791,-88.0179747,ItalianMustache,1743198,1,36067440,2015-12-20T15:49:46Z
3901542795,42.9590113,-88.018023,ItalianMustache,1743198,1,36067440,2015-12-20T15:49:47Z
3901542815,42.9600329,-88.0184197,ItalianMustache,1743198,1,36067440,2015-12-20T15:49:47Z
3901542835,42.960083,-88.0191365,ItalianMustache,1743198,1,36067440,2015-12-20T15:49:48Z
3901548211,42.9566964,-88.0183395,ItalianMustache,1743198,1,36067510,2015-12-20T15:52:54Z
3901573766,42.9615463,-88.0197898,ItalianMustache,1743198,1,36067976,2015-12-20T16:16:41Z
3901573786,42.9602202,-88.0279919,ItalianMustache,1743198,1,36067976,2015-12-20T16:16:41Z
3901573806,42.959596,-88.0200204,ItalianMustache,1743198,1,36067976,2015-12-20T16:16:41Z
3901573826,42.9622838,-88.0225228,ItalianMustache,1743198,1,36067976,2015-12-20T16:16:42Z
3901573846,42.9620904,-88.0213807,ItalianMustache,1743198,1,36067976,2015-12-20T16:16:42Z
3901573966,42.96616,-88.0271476,ItalianMustache,1743198,1,36067976,2015-12-20T16:16:42Z
3901578929,42.9592177,-87.988388,ItalianMustache,1743198,1,36068093,2015-12-20T16:22:04Z
3901597302,42.9585951,-87.9985572,ItalianMustache,1743198,1,36068330,2015-12-20T16:32:27Z
3901597322,42.9594582,-87.9986313,ItalianMustache,1743198,1,36068330,2015-12-20T16:32:28Z
3901597342,42.9582205,-87.9955519,ItalianMustache,1743198,1,36068330,2015-12-20T16:32:28Z
3901598562,42.9584142,-87.9935328,ItalianMustache,1743198,1,36068330,2015-12-20T16:32:28Z
3901598582,42.9607799,-87.9891087,ItalianMustache,1743198,1,36068330,2015-12-20T16:32:28Z
3901627364,42.9595408,-87.9823406,ItalianMustache,1743198,1,36068626,2015-12-20T16:46:09Z
3901627385,42.9585251,-87.9886994,ItalianMustache,1743198,1,36068626,2015-12-20T16:46:09Z
3901674703,42.9534722,-87.9763893,ItalianMustache,1743198,1,36068825,2015-12-20T16:56:45Z
3901674723,42.9523822,-87.9885119,ItalianMustache,1743198,1,36068825,2015-12-20T16:56:45Z
3901674743,42.9521881,-87.9761541,ItalianMustache,1743198,1,36068825,2015-12-20T16:56:46Z
3901676963,42.9573568,-87.9736506,ItalianMustache,1743198,1,36068825,2015-12-20T16:56:46Z
3901676983,42.9569543,-87.9724335,ItalianMustache,1743198,1,36068825,2015-12-20T16:56:46Z
3901694207,42.9620009,-87.9796944,ItalianMustache,1743198,1,36068921,2015-12-20T17:00:42Z
3901772920,42.9810771,-87.9756173,ItalianMustache,1743198,1,36069382,2015-12-20T17:18:47Z
3901828427,42.9478476,-87.9642114,ItalianMustache,1743198,1,36069556,2015-12-20T17:29:15Z
3901828447,42.9505782,-87.9573276,ItalianMustache,1743198,1,36069556,2015-12-20T17:29:16Z
3901830467,42.9546603,-87.971331,ItalianMustache,1743198,1,36069556,2015-12-20T17:29:16Z
3901861889,42.9524511,-88.0560351,erikwanta,3966596,2,40795793,2016-07-17T11:03:40Z
3901861909,42.9537779,-88.0491228,ItalianMustache,1743198,1,36069893,2015-12-20T17:47:55Z
3901861929,42.9573316,-88.0607828,ItalianMustache,1743198,1,36069893,2015-12-20T17:47:56Z
3901867014,42.9589453,-88.0481258,ItalianMustache,1743198,1,36070000,2015-12-20T17:52:36Z
3901867034,42.9593327,-88.0491911,ItalianMustache,1743198,1,36070000,2015-12-20T17:52:36Z
3901909082,42.9632287,-88.0478691,ItalianMustache,1743198,1,36070511,2015-12-20T18:16:42Z
3901909102,42.9639733,-88.0478881,ItalianMustache,1743198,1,36070511,2015-12-20T18:16:42Z
3901909122,42.9622901,-88.0479158,ItalianMustache,1743198,1,36070511,2015-12-20T18:16:43Z
3901909142,42.9608736,-88.043463,ItalianMustache,1743198,1,36070511,2015-12-20T18:16:43Z
3901909962,42.9591614,-88.0410269,ItalianMustache,1743198,1,36070511,2015-12-20T18:16:43Z
3901909982,42.9626143,-88.0460545,ItalianMustache,1743198,1,36070511,2015-12-20T18:16:43Z
3901910002,42.9597958,-88.044896,ItalianMustache,1743198,1,36070511,2015-12-20T18:16:44Z
3901910022,42.9608466,-88.0464981,ItalianMustache,1743198,1,36070511,2015-12-20T18:16:44Z
3901910042,42.9594984,-88.0451936,ItalianMustache,1743198,1,36070511,2015-12-20T18:16:44Z
3901910162,42.9609162,-88.0451853,ItalianMustache,1743198,1,36070511,2015-12-20T18:16:44Z
3901910182,42.9625083,-88.0472042,ItalianMustache,1743198,1,36070511,2015-12-20T18:16:45Z
3901910202,42.9621995,-88.0474446,ItalianMustache,1743198,1,36070511,2015-12-20T18:16:45Z
3901910222,42.9594694,-88.0474153,ItalianMustache,1743198,1,36070511,2015-12-20T18:16:45Z
3901910242,42.9593131,-88.0477509,ItalianMustache,1743198,1,36070511,2015-12-20T18:16:46Z
3901910262,42.9580652,-88.0677733,ItalianMustache,1743198,1,36070511,2015-12-20T18:16:46Z
3901910282,42.9589934,-88.0529709,ItalianMustache,1743198,1,36070511,2015-12-20T18:16:46Z
3901919274,42.9564005,-88.0464639,ItalianMustache,1743198,1,36070729,2015-12-20T18:27:18Z
3901919294,42.956368,-88.0465413,ItalianMustache,1743198,1,36070729,2015-12-20T18:27:19Z
3901919314,42.9559739,-88.0469003,ItalianMustache,1743198,1,36070729,2015-12-20T18:27:19Z
3901919334,42.956373,-88.0457911,ItalianMustache,1743198,1,36070729,2015-12-20T18:27:19Z
3902254078,43.0612175,-87.8841936,shuui,1952296,1,36074588,2015-12-20T22:07:34Z
3902254098,42.9917876,-87.8866704,shuui,1952296,1,36074588,2015-12-20T22:07:35Z
3902254118,43.0586978,-87.8843207,shuui,1952296,1,36074588,2015-12-20T22:07:36Z
3902254138,43.0604955,-87.8844359,shuui,1952296,1,36074588,2015-12-20T22:07:36Z
3902254958,43.0609353,-87.8844436,shuui,1952296,1,36074588,2015-12-20T22:07:36Z
3902254978,43.0610897,-87.8841661,shuui,1952296,1,36074588,2015-12-20T22:07:37Z
3902254998,43.071706,-88.0124869,shuui,1952296,1,36074588,2015-12-20T22:07:37Z
3902255018,43.0717596,-88.0127264,shuui,1952296,1,36074588,2015-12-20T22:07:37Z
3902255038,43.071977,-88.0125751,shuui,1952296,1,36074588,2015-12-20T22:07:37Z
3902255058,43.0721288,-88.0135306,shuui,1952296,1,36074588,2015-12-20T22:07:38Z
3902255078,43.072453,-88.0136068,shuui,1952296,1,36074588,2015-12-20T22:07:38Z
3902255098,43.0726867,-88.0125333,shuui,1952296,1,36074588,2015-12-20T22:07:39Z
3902255118,43.0727122,-88.0126968,shuui,1952296,1,36074588,2015-12-20T22:07:39Z
3902255138,43.0727745,-88.0127689,shuui,1952296,1,36074588,2015-12-20T22:07:39Z
3902255158,43.0728405,-88.012707,shuui,1952296,1,36074588,2015-12-20T22:07:39Z
3902255178,43.0728798,-88.0125482,shuui,1952296,1,36074588,2015-12-20T22:07:40Z
3902255198,43.0730272,-88.0136102,shuui,1952296,1,36074588,2015-12-20T22:07:40Z
3902255218,43.073223,-88.013612,shuui,1952296,1,36074588,2015-12-20T22:07:41Z
3902255238,43.0733556,-88.0136071,shuui,1952296,1,36074588,2015-12-20T22:07:41Z
3902255258,43.0733984,-88.0135615,shuui,1952296,1,36074588,2015-12-20T22:07:41Z
3902255278,43.1759498,-87.9114568,shuui,1952296,1,36074588,2015-12-20T22:07:42Z
3902255298,43.1760448,-87.9107734,shuui,1952296,1,36074588,2015-12-20T22:07:42Z
3902255318,43.1762198,-87.9117619,shuui,1952296,1,36074588,2015-12-20T22:07:42Z
3902255338,43.1763891,-87.9124099,shuui,1952296,1,36074588,2015-12-20T22:07:43Z
3902255358,43.1764137,-87.912206,shuui,1952296,1,36074588,2015-12-20T22:07:43Z
3902255378,43.1766262,-87.9119042,shuui,1952296,1,36074588,2015-12-20T22:07:43Z
3902255398,43.1769553,-87.9117278,shuui,1952296,1,36074588,2015-12-20T22:07:44Z
3902255418,43.1771531,-87.910894,shuui,1952296,1,36074588,2015-12-20T22:07:44Z
3902255438,43.1772494,-87.9118046,shuui,1952296,1,36074588,2015-12-20T22:07:44Z
3902313550,42.9447811,-87.9185688,Skybunny,1751737,1,36075054,2015-12-20T22:42:01Z
3902352041,43.084513,-88.0080397,shuui,1952296,1,36075726,2015-12-20T23:39:10Z
3902353261,43.0845683,-88.007866,shuui,1952296,1,36075726,2015-12-20T23:39:11Z
3902353281,43.0846046,-88.0079632,shuui,1952296,1,36075726,2015-12-20T23:39:11Z
3902353301,43.0846418,-88.0066846,shuui,1952296,1,36075726,2015-12-20T23:39:11Z
3902353321,43.0847425,-88.0070144,shuui,1952296,1,36075726,2015-12-20T23:39:11Z
3902353341,43.0848383,-88.0069966,shuui,1952296,1,36075726,2015-12-20T23:39:12Z
3902353361,43.084851,-88.0077394,shuui,1952296,1,36075726,2015-12-20T23:39:12Z
3902353381,43.0849399,-88.0077923,shuui,1952296,1,36075726,2015-12-20T23:39:12Z
3902353401,43.0850417,-88.0069244,shuui,1952296,1,36075726,2015-12-20T23:39:13Z
3902353421,43.0850631,-88.0069294,shuui,1952296,1,36075726,2015-12-20T23:39:13Z
3902353441,43.0850756,-88.0068547,shuui,1952296,1,36075726,2015-12-20T23:39:13Z
3902353461,43.0850876,-88.0068509,shuui,1952296,1,36075726,2015-12-20T23:39:13Z
3902353481,43.0855075,-88.0069917,shuui,1952296,1,36075726,2015-12-20T23:39:14Z
3902353501,43.0855208,-88.006852,shuui,1952296,1,36075726,2015-12-20T23:39:14Z
3902353521,43.0855358,-88.0068271,shuui,1952296,1,36075726,2015-12-20T23:39:14Z
3902353541,43.0861453,-88.0072755,shuui,1952296,1,36075726,2015-12-20T23:39:15Z
3902520075,43.0879766,-88.006515,cncr04s,1533276,1,36078592,2015-12-21T06:36:37Z
3902520095,43.0878644,-88.0064168,cncr04s,1533276,1,36078592,2015-12-21T06:36:37Z
3902520115,43.0874935,-88.0065102,cncr04s,1533276,1,36078592,2015-12-21T06:36:38Z
3902520135,43.0868892,-88.006381,cncr04s,1533276,1,36078592,2015-12-21T06:36:38Z
3902520155,43.0866225,-88.0061698,cncr04s,1533276,1,36078592,2015-12-21T06:36:38Z
3902520875,43.0862313,-88.0062926,cncr04s,1533276,1,36078592,2015-12-21T06:36:39Z
3902520895,43.0858042,-88.006008,cncr04s,1533276,1,36078592,2015-12-21T06:36:39Z
3902520915,43.0854981,-88.0065301,cncr04s,1533276,1,36078592,2015-12-21T06:36:39Z
3902520935,43.0851661,-88.006374,cncr04s,1533276,1,36078592,2015-12-21T06:36:39Z
3902520955,43.0854585,-88.0057673,cncr04s,1533276,1,36078592,2015-12-21T06:36:40Z
3902520975,43.0849887,-88.0057411,cncr04s,1533276,1,36078592,2015-12-21T06:36:40Z
3902520995,43.0850889,-88.0053245,cncr04s,1533276,1,36078592,2015-12-21T06:36:40Z
3902521015,43.0848276,-88.0056086,cncr04s,1533276,1,36078592,2015-12-21T06:36:41Z
3902521035,43.0846549,-88.006425,cncr04s,1533276,1,36078592,2015-12-21T06:36:41Z
3902521055,43.0846543,-88.0057859,cncr04s,1533276,1,36078592,2015-12-21T06:36:42Z
3902521075,43.0873292,-88.0038962,cncr04s,1533276,1,36078592,2015-12-21T06:36:42Z
3902521095,43.0875224,-88.0042689,cncr04s,1533276,1,36078592,2015-12-21T06:36:42Z
3902521115,43.0874141,-88.0042625,cncr04s,1533276,1,36078592,2015-12-21T06:36:42Z
3902521135,43.0871336,-88.0043195,cncr04s,1533276,1,36078592,2015-12-21T06:36:43Z
3902521155,43.0868302,-88.0038242,cncr04s,1533276,1,36078592,2015-12-21T06:36:43Z
3902521175,43.0867039,-88.0042427,cncr04s,1533276,1,36078592,2015-12-21T06:36:43Z
3902521195,43.0866528,-88.0044575,cncr04s,1533276,1,36078592,2015-12-21T06:36:43Z
3902521215,43.0864175,-88.0037121,cncr04s,1533276,1,36078592,2015-12-21T06:36:44Z
3902521235,43.0863165,-88.0032931,cncr04s,1533276,1,36078592,2015-12-21T06:36:44Z
3902521255,43.086115,-88.0031489,cncr04s,1533276,1,36078592,2015-12-21T06:36:44Z
3902521375,43.0858874,-88.0035729,cncr04s,1533276,1,36078592,2015-12-21T06:36:45Z
3902521395,43.0858604,-88.0040491,cncr04s,1533276,1,36078592,2015-12-21T06:36:45Z
3902521415,43.0862321,-88.0045799,cncr04s,1533276,1,36078592,2015-12-21T06:36:45Z
3902521435,43.085678,-88.0050479,cncr04s,1533276,1,36078592,2015-12-21T06:36:45Z
3902521455,43.0854975,-88.0023927,cncr04s,1533276,1,36078592,2015-12-21T06:36:46Z
3902521575,43.0852313,-88.0033765,cncr04s,1533276,1,36078592,2015-12-21T06:36:46Z
3902521595,43.0847241,-88.0044154,cncr04s,1533276,1,36078592,2015-12-21T06:36:46Z
3902521615,43.0851332,-88.0042489,cncr04s,1533276,1,36078592,2015-12-21T06:36:47Z
3902521635,43.085141,-88.004742,cncr04s,1533276,1,36078592,2015-12-21T06:36:47Z
3902521655,43.0854379,-88.0050648,cncr04s,1533276,1,36078592,2015-12-21T06:36:47Z
3902521775,43.0852879,-88.0040457,cncr04s,1533276,1,36078592,2015-12-21T06:36:48Z
3902521795,43.0858043,-88.0030189,cncr04s,1533276,1,36078592,2015-12-21T06:36:48Z
3902521815,43.0856322,-88.0026044,cncr04s,1533276,1,36078592,2015-12-21T06:36:48Z
3902521835,43.0853987,-88.0035217,cncr04s,1533276,1,36078592,2015-12-21T06:36:49Z
3902521855,43.0850112,-88.0035919,cncr04s,1533276,1,36078592,2015-12-21T06:36:49Z
3902521975,43.0846578,-88.0036561,cncr04s,1533276,1,36078592,2015-12-21T06:36:49Z
3902521995,43.0849005,-88.0031357,cncr04s,1533276,1,36078592,2015-12-21T06:36:49Z
3902522015,43.0847622,-88.0024471,cncr04s,1533276,1,36078592,2015-12-21T06:36:50Z
3902522035,43.0849658,-88.0020421,cncr04s,1533276,1,36078592,2015-12-21T06:36:50Z
